"Plot Title: 16396"
"#","Date","Time, GMT-06:00","Abs Pres, psi (LGR S/N: 20757957, SEN S/N: 20757957)","Temp, °F (LGR S/N: 20757957, SEN S/N: 20757957)","Abs Pres Barom., psi (LGR S/N: 20757959, SEN S/N: 20757959)","Water Level, feet (LGR S/N: 20757957)","Coupler Detached (LGR S/N: 20757957)","Coupler Attached (LGR S/N: 20757957)","Stopped (LGR S/N: 20757957)","End Of File (LGR S/N: 20757957)"
6636,12/14/20,11:09:01 PM,,,14.6249,,,,,
6637,12/14/20,11:17:19 PM,15.1870,51.523,,1.757,,,,
6638,12/14/20,11:24:01 PM,,,14.6273,,,,,
6639,12/14/20,11:32:19 PM,15.1917,51.523,,1.764,,,,
6640,12/14/20,11:39:01 PM,,,14.6285,,,,,
6641,12/14/20,11:47:19 PM,15.1862,51.346,,1.756,,,,
6642,12/14/20,11:54:01 PM,,,14.6239,,,,,
6643,12/15/20,12:02:19 AM,15.1815,51.346,,1.756,,,,
6644,12/15/20,12:09:01 AM,,,14.6192,,,,,
6645,12/15/20,12:17:19 AM,15.1769,51.346,,1.753,,,,
6646,12/15/20,12:24:01 AM,,,14.6166,,,,,
6647,12/15/20,12:32:19 AM,15.1792,51.346,,1.762,,,,
6648,12/15/20,12:39:01 AM,,,14.6162,,,,,
6649,12/15/20,12:47:19 AM,15.1760,51.172,,1.751,,,,
6650,12/15/20,12:54:01 AM,,,14.6192,,,,,
6651,12/15/20,01:02:19 AM,15.1760,51.172,,1.748,,,,
6652,12/15/20,01:09:01 AM,,,14.6188,,,,,
6653,12/15/20,01:17:19 AM,15.1715,51.172,,1.741,,,,
6654,12/15/20,01:24:01 AM,,,14.6172,,,,,
6655,12/15/20,01:32:19 AM,15.1692,51.172,,1.740,,,,
6656,12/15/20,01:39:01 AM,,,14.6146,,,,,
6657,12/15/20,01:47:19 AM,15.1669,51.172,,1.741,,,,
6658,12/15/20,01:54:01 AM,,,14.6120,,,,,
6659,12/15/20,02:02:19 AM,15.1622,51.172,,1.735,,,,
6660,12/15/20,02:09:01 AM,,,14.6105,,,,,
6661,12/15/20,02:17:19 AM,15.1585,51.346,,1.737,,,,
6662,12/15/20,02:24:01 AM,,,14.6034,,,,,
6663,12/15/20,02:32:19 AM,15.1515,51.346,,1.736,,,,
6664,12/15/20,02:39:01 AM,,,14.5973,,,,,
6665,12/15/20,02:47:19 AM,15.1446,51.346,,1.734,,,,
6666,12/15/20,02:54:01 AM,,,14.5912,,,,,
6667,12/15/20,03:02:19 AM,15.1377,51.346,,1.732,,,,
6668,12/15/20,03:09:01 AM,,,14.5851,,,,,
6669,12/15/20,03:17:19 AM,15.1331,51.346,,1.729,,,,
6670,12/15/20,03:24:01 AM,,,14.5838,,,,,
6671,12/15/20,03:32:19 AM,15.1285,51.346,,1.728,,,,
6672,12/15/20,03:39:01 AM,,,14.5777,,,,,
6673,12/15/20,03:47:19 AM,15.1247,51.523,,1.724,,,,
6674,12/15/20,03:54:01 AM,,,14.5788,,,,,
6675,12/15/20,04:02:19 AM,15.1270,51.523,,1.730,,,,
6676,12/15/20,04:09:01 AM,,,14.5773,,,,,
6677,12/15/20,04:17:19 AM,15.1200,51.523,,1.724,,,,
6678,12/15/20,04:24:01 AM,,,14.5702,,,,,
6679,12/15/20,04:32:19 AM,15.1177,51.523,,1.729,,,,
6680,12/15/20,04:39:01 AM,,,14.5679,,,,,
6681,12/15/20,04:47:19 AM,15.1154,51.523,,1.724,,,,
6682,12/15/20,04:54:01 AM,,,14.5702,,,,,
6683,12/15/20,05:02:19 AM,15.1177,51.523,,1.722,,,,
6684,12/15/20,05:09:01 AM,,,14.5737,,,,,
6685,12/15/20,05:17:19 AM,15.1186,51.699,,1.724,,,,
6686,12/15/20,05:24:01 AM,,,14.5712,,,,,
6687,12/15/20,05:32:19 AM,15.1209,51.699,,1.733,,,,
6688,12/15/20,05:39:01 AM,,,14.5699,,,,,
6689,12/15/20,05:47:19 AM,15.1186,51.699,,1.729,,,,
6690,12/15/20,05:54:01 AM,,,14.5699,,,,,
6691,12/15/20,06:02:19 AM,15.1209,51.699,,1.738,,,,
6692,12/15/20,06:09:01 AM,,,14.5674,,,,,
6693,12/15/20,06:17:19 AM,15.1209,51.699,,1.737,,,,
6694,12/15/20,06:24:01 AM,,,14.5699,,,,,
6695,12/15/20,06:32:19 AM,15.1256,51.699,,1.747,,,,
6696,12/15/20,06:39:01 AM,,,14.5685,,,,,
6697,12/15/20,06:47:19 AM,15.1232,51.699,,1.740,,,,
6698,12/15/20,06:54:01 AM,,,14.5709,,,,,
6699,12/15/20,07:02:19 AM,15.1209,51.699,,1.732,,,,
6700,12/15/20,07:09:01 AM,,,14.5709,,,,,
6701,12/15/20,07:17:19 AM,15.1209,51.699,,1.735,,,,
6702,12/15/20,07:24:01 AM,,,14.5685,,,,,
6703,12/15/20,07:32:19 AM,15.1209,51.699,,1.738,,,,
6704,12/15/20,07:39:01 AM,,,14.5685,,,,,
6705,12/15/20,07:47:19 AM,15.1232,51.699,,1.742,,,,
6706,12/15/20,07:54:01 AM,,,14.5695,,,,,
6707,12/15/20,08:02:19 AM,15.1209,51.699,,1.737,,,,
6708,12/15/20,08:09:01 AM,,,14.5680,,,,,
6709,12/15/20,08:17:19 AM,15.1232,51.699,,1.741,,,,
6710,12/15/20,08:24:01 AM,,,14.5705,,,,,
6711,12/15/20,08:32:19 AM,15.1256,51.699,,1.740,,,,
6712,12/15/20,08:39:01 AM,,,14.5738,,,,,
6713,12/15/20,08:47:19 AM,15.1256,51.699,,1.734,,,,
6714,12/15/20,08:54:01 AM,,,14.5757,,,,,
6715,12/15/20,09:02:19 AM,15.1232,51.699,,1.724,,,,
6716,12/15/20,09:09:01 AM,,,14.5777,,,,,
6717,12/15/20,09:17:19 AM,15.1232,51.699,,1.725,,,,
6718,12/15/20,09:24:01 AM,,,14.5748,,,,,
6719,12/15/20,09:32:19 AM,15.1209,51.699,,1.719,,,,
6720,12/15/20,09:39:01 AM,,,14.5777,,,,,
6721,12/15/20,09:47:19 AM,15.1240,51.874,,1.720,,,,
6722,12/15/20,09:54:01 AM,,,14.5805,,,,,
6723,12/15/20,10:02:19 AM,15.1216,51.874,,1.711,,,,
6724,12/15/20,10:09:01 AM,,,14.5809,,,,,
6725,12/15/20,10:17:19 AM,15.1263,51.874,,1.717,,,,
6726,12/15/20,10:24:01 AM,,,14.5843,,,,,
6727,12/15/20,10:32:19 AM,15.1240,51.874,,1.712,,,,
6728,12/15/20,10:39:01 AM,,,14.5814,,,,,
6729,12/15/20,10:47:19 AM,15.1193,51.874,,1.702,,,,
6730,12/15/20,10:54:01 AM,,,14.5833,,,,,
6731,12/15/20,11:02:19 AM,15.1179,52.050,,1.699,,,,
6732,12/15/20,11:09:01 AM,,,14.5818,,,,,
6733,12/15/20,11:17:19 AM,15.1179,52.050,,1.700,,,,
6734,12/15/20,11:24:01 AM,,,14.5818,,,,,
6735,12/15/20,11:32:19 AM,15.1109,52.050,,1.692,,,,
6736,12/15/20,11:39:01 AM,,,14.5756,,,,,
6737,12/15/20,11:47:19 AM,15.1087,52.050,,1.693,,,,
6738,12/15/20,11:54:01 AM,,,14.5756,,,,,
6739,12/15/20,12:02:19 PM,15.1018,52.050,,1.691,,,,
6740,12/15/20,12:09:01 PM,,,14.5651,,,,,
6741,12/15/20,12:17:19 PM,15.0910,52.225,,1.685,,,,
6742,12/15/20,12:24:01 PM,,,14.5589,,,,,
6743,12/15/20,12:32:19 PM,15.0841,52.225,,1.678,,,,
6744,12/15/20,12:39:01 PM,,,14.5566,,,,,
6745,12/15/20,12:47:19 PM,15.0794,52.225,,1.675,,,,
6746,12/15/20,12:54:01 PM,,,14.5527,,,,,
6747,12/15/20,01:02:19 PM,15.0748,52.225,,1.674,,,,
6748,12/15/20,01:09:01 PM,,,14.5480,,,,,
6749,12/15/20,01:17:19 PM,15.0710,52.401,,1.675,,,,
6750,12/15/20,01:24:01 PM,,,14.5441,,,,,
6751,12/15/20,01:32:19 PM,15.0641,52.401,,1.665,,,,
6752,12/15/20,01:39:01 PM,,,14.5426,,,,,
6753,12/15/20,01:47:19 PM,15.0596,52.401,,1.664,,,,
6754,12/15/20,01:54:01 PM,,,14.5364,,,,,
6755,12/15/20,02:02:19 PM,15.0556,52.576,,1.666,,,,
6756,12/15/20,02:09:01 PM,,,14.5326,,,,,
6757,12/15/20,02:17:19 PM,15.0535,52.576,,1.664,,,,
6758,12/15/20,02:24:01 PM,,,14.5335,,,,,
6759,12/15/20,02:32:19 PM,15.0488,52.576,,1.654,,,,
6760,12/15/20,02:39:01 PM,,,14.5319,,,,,
6761,12/15/20,02:47:19 PM,15.0449,52.750,,1.652,,,,
6762,12/15/20,02:54:01 PM,,,14.5281,,,,,
6763,12/15/20,03:02:19 PM,15.0404,52.750,,1.644,,,,
6764,12/15/20,03:09:01 PM,,,14.5290,,,,,
6765,12/15/20,03:17:19 PM,15.0381,52.750,,1.647,,,,
6766,12/15/20,03:24:01 PM,,,14.5219,,,,,
6767,12/15/20,03:32:19 PM,15.0365,52.925,,1.643,,,,
6768,12/15/20,03:39:01 PM,,,14.5274,,,,,
6769,12/15/20,03:47:19 PM,15.0342,52.925,,1.637,,,,
6770,12/15/20,03:54:01 PM,,,14.5236,,,,,
6771,12/15/20,04:02:19 PM,15.0342,52.925,,1.634,,,,
6772,12/15/20,04:09:01 PM,,,14.5293,,,,,
6773,12/15/20,04:17:19 PM,15.0374,53.100,,1.630,,,,
6774,12/15/20,04:24:01 PM,,,14.5339,,,,,
6775,12/15/20,04:32:19 PM,15.0397,53.100,,1.626,,,,
6776,12/15/20,04:39:01 PM,,,14.5373,,,,,
6777,12/15/20,04:47:19 PM,15.0420,53.100,,1.625,,,,
6778,12/15/20,04:54:01 PM,,,14.5396,,,,,
6779,12/15/20,05:02:19 PM,15.0404,53.274,,1.625,,,,
6780,12/15/20,05:09:01 PM,,,14.5348,,,,,
6781,12/15/20,05:17:19 PM,15.0404,53.274,,1.625,,,,
6782,12/15/20,05:24:01 PM,,,14.5387,,,,,
6783,12/15/20,05:32:19 PM,15.0404,53.274,,1.622,,,,
6784,12/15/20,05:39:01 PM,,,14.5379,,,,,
6785,12/15/20,05:47:19 PM,15.0404,53.274,,1.621,,,,
6786,12/15/20,05:54:01 PM,,,14.5393,,,,,
6787,12/15/20,06:02:19 PM,15.0404,53.274,,1.621,,,,
6788,12/15/20,06:09:01 PM,,,14.5384,,,,,
6789,12/15/20,06:17:19 PM,15.0427,53.274,,1.623,,,,
6790,12/15/20,06:24:01 PM,,,14.5415,,,,,
6791,12/15/20,06:32:19 PM,15.0474,53.274,,1.625,,,,
6792,12/15/20,06:39:01 PM,,,14.5454,,,,,
6793,12/15/20,06:47:19 PM,15.0497,53.274,,1.625,,,,
6794,12/15/20,06:54:01 PM,,,14.5468,,,,,
6795,12/15/20,07:02:19 PM,15.0520,53.274,,1.627,,,,
6796,12/15/20,07:09:01 PM,,,14.5483,,,,,
6797,12/15/20,07:17:19 PM,15.0567,53.274,,1.630,,,,
6798,12/15/20,07:24:01 PM,,,14.5531,,,,,
6799,12/15/20,07:32:19 PM,15.0590,53.274,,1.629,,,,
6800,12/15/20,07:39:01 PM,,,14.5545,,,,,
6801,12/15/20,07:47:19 PM,15.0590,53.274,,1.615,,,,
6802,12/15/20,07:54:01 PM,,,14.5640,,,,,
6803,12/15/20,08:02:19 PM,15.0681,53.274,,1.623,,,,
6804,12/15/20,08:09:01 PM,,,14.5664,,,,,
6805,12/15/20,08:17:19 PM,15.0728,53.274,,1.627,,,,
6806,12/15/20,08:24:01 PM,,,14.5702,,,,,
6807,12/15/20,08:32:19 PM,15.0797,53.274,,1.633,,,,
6808,12/15/20,08:39:01 PM,,,14.5750,,,,,
6809,12/15/20,08:47:19 PM,15.0867,53.274,,1.635,,,,
6810,12/15/20,08:54:01 PM,,,14.5821,,,,,
6811,12/15/20,09:02:19 PM,15.0912,53.274,,1.632,,,,
6812,12/15/20,09:09:01 PM,,,14.5869,,,,,
6813,12/15/20,09:17:19 PM,15.0981,53.274,,1.637,,,,
6814,12/15/20,09:24:01 PM,,,14.5917,,,,,
6815,12/15/20,09:32:19 PM,15.1028,53.274,,1.642,,,,
6816,12/15/20,09:39:01 PM,,,14.5917,,,,,
6817,12/15/20,09:47:19 PM,15.1066,53.100,,1.645,,,,
6818,12/15/20,09:54:01 PM,,,14.5963,,,,,
6819,12/15/20,10:02:19 PM,15.1112,53.100,,1.647,,,,
6820,12/15/20,10:09:01 PM,,,14.5996,,,,,
6821,12/15/20,10:17:19 PM,15.1158,53.100,,1.652,,,,
6822,12/15/20,10:24:01 PM,,,14.6011,,,,,
6823,12/15/20,10:32:19 PM,15.1158,53.100,,1.651,,,,
6824,12/15/20,10:39:01 PM,,,14.6011,,,,,
6825,12/15/20,10:47:19 PM,15.1205,53.100,,1.659,,,,
6826,12/15/20,10:54:01 PM,,,14.6034,,,,,
6827,12/15/20,11:02:19 PM,15.1251,53.100,,1.665,,,,
6828,12/15/20,11:09:01 PM,,,14.6050,,,,,
6829,12/15/20,11:17:19 PM,15.1274,53.100,,1.667,,,,
6830,12/15/20,11:24:01 PM,,,14.6065,,,,,
6831,12/15/20,11:32:19 PM,15.1319,53.100,,1.671,,,,
6832,12/15/20,11:39:01 PM,,,14.6102,,,,,
6833,12/15/20,11:47:19 PM,15.1343,53.100,,1.675,,,,
6834,12/15/20,11:54:01 PM,,,14.6079,,,,,
6835,12/16/20,12:02:19 AM,15.1343,53.100,,1.679,,,,
6836,12/16/20,12:09:01 AM,,,14.6069,,,,,
6837,12/16/20,12:17:19 AM,15.1366,53.100,,1.689,,,,
6838,12/16/20,12:24:01 AM,,,14.6041,,,,,
6839,12/16/20,12:32:19 AM,15.1343,53.100,,1.688,,,,
6840,12/16/20,12:39:01 AM,,,14.6028,,,,,
6841,12/16/20,12:47:19 AM,15.1389,53.100,,1.702,,,,
6842,12/16/20,12:54:01 AM,,,14.6015,,,,,
6843,12/16/20,01:02:19 AM,15.1389,53.100,,1.704,,,,
6844,12/16/20,01:09:01 AM,,,14.6009,,,,,
6845,12/16/20,01:17:19 AM,15.1382,52.925,,1.705,,,,
6846,12/16/20,01:24:01 AM,,,14.5991,,,,,
6847,12/16/20,01:32:19 AM,15.1428,52.925,,1.717,,,,
6848,12/16/20,01:39:01 AM,,,14.5995,,,,,
6849,12/16/20,01:47:19 AM,15.1428,52.925,,1.716,,,,
6850,12/16/20,01:54:01 AM,,,14.5999,,,,,
6851,12/16/20,02:02:19 AM,15.1428,52.925,,1.715,,,,
6852,12/16/20,02:09:01 AM,,,14.6004,,,,,
6853,12/16/20,02:17:19 AM,15.1419,52.750,,1.717,,,,
6854,12/16/20,02:24:01 AM,,,14.5973,,,,,
6855,12/16/20,02:32:19 AM,15.1396,52.750,,1.715,,,,
6856,12/16/20,02:39:01 AM,,,14.5967,,,,,
6857,12/16/20,02:47:19 AM,15.1443,52.750,,1.724,,,,
6858,12/16/20,02:54:01 AM,,,14.5983,,,,,
6859,12/16/20,03:02:19 AM,15.1434,52.576,,1.720,,,,
6860,12/16/20,03:09:01 AM,,,14.5991,,,,,
6861,12/16/20,03:17:19 AM,15.1434,52.576,,1.719,,,,
6862,12/16/20,03:24:01 AM,,,14.5994,,,,,
6863,12/16/20,03:32:19 AM,15.1480,52.576,,1.721,,,,
6864,12/16/20,03:39:01 AM,,,14.6054,,,,,
6865,12/16/20,03:47:19 AM,15.1495,52.401,,1.713,,,,
6866,12/16/20,03:54:01 AM,,,14.6094,,,,,
6867,12/16/20,04:02:19 AM,15.1564,52.401,,1.725,,,,
6868,12/16/20,04:09:01 AM,,,14.6097,,,,,
6869,12/16/20,04:17:19 AM,15.1557,52.225,,1.723,,,,
6870,12/16/20,04:24:01 AM,,,14.6098,,,,,
6871,12/16/20,04:32:19 AM,15.1579,52.225,,1.724,,,,
6872,12/16/20,04:39:01 AM,,,14.6126,,,,,
6873,12/16/20,04:47:19 AM,15.1595,52.050,,1.725,,,,
6874,12/16/20,04:54:01 AM,,,14.6128,,,,,
6875,12/16/20,05:02:19 AM,15.1641,52.050,,1.732,,,,
6876,12/16/20,05:09:01 AM,,,14.6153,,,,,
6877,12/16/20,05:17:19 AM,15.1679,51.874,,1.737,,,,
6878,12/16/20,05:24:01 AM,,,14.6166,,,,,
6879,12/16/20,05:32:19 AM,15.1702,51.874,,1.733,,,,
6880,12/16/20,05:39:01 AM,,,14.6226,,,,,
6881,12/16/20,05:47:19 AM,15.1717,51.699,,1.727,,,,
6882,12/16/20,05:54:01 AM,,,14.6250,,,,,
6883,12/16/20,06:02:19 AM,15.1786,51.699,,1.739,,,,
6884,12/16/20,06:09:01 AM,,,14.6263,,,,,
6885,12/16/20,06:17:19 AM,15.1824,51.523,,1.745,,,,
6886,12/16/20,06:24:01 AM,,,14.6275,,,,,
6887,12/16/20,06:32:19 AM,15.1894,51.523,,1.752,,,,
6888,12/16/20,06:39:01 AM,,,14.6334,,,,,
6889,12/16/20,06:47:19 AM,15.1931,51.346,,1.750,,,,
6890,12/16/20,06:54:01 AM,,,14.6371,,,,,
6891,12/16/20,07:02:19 AM,15.1978,51.346,,1.752,,,,
6892,12/16/20,07:09:01 AM,,,14.6407,,,,,
6893,12/16/20,07:17:19 AM,15.1946,51.172,,1.738,,,,
6894,12/16/20,07:24:01 AM,,,14.6432,,,,,
6895,12/16/20,07:32:19 AM,15.1969,51.172,,1.742,,,,
6896,12/16/20,07:39:01 AM,,,14.6420,,,,,
6897,12/16/20,07:47:19 AM,15.2007,50.995,,1.749,,,,
6898,12/16/20,07:54:01 AM,,,14.6443,,,,,
6899,12/16/20,08:02:19 AM,15.2030,50.995,,1.748,,,,
6900,12/16/20,08:09:01 AM,,,14.6478,,,,,
6901,12/16/20,08:17:19 AM,15.2053,50.995,,1.750,,,,
6902,12/16/20,08:24:01 AM,,,14.6478,,,,,
6903,12/16/20,08:32:19 AM,15.2068,50.819,,1.747,,,,
6904,12/16/20,08:39:01 AM,,,14.6523,,,,,
6905,12/16/20,08:47:19 AM,15.2068,50.819,,1.737,,,,
6906,12/16/20,08:54:01 AM,,,14.6564,,,,,
6907,12/16/20,09:02:19 AM,15.2137,50.819,,1.740,,,,
6908,12/16/20,09:09:01 AM,,,14.6633,,,,,
6909,12/16/20,09:17:19 AM,15.2137,50.819,,1.735,,,,
6910,12/16/20,09:24:01 AM,,,14.6622,,,,,
6911,12/16/20,09:32:19 AM,15.2161,50.819,,1.737,,,,
6912,12/16/20,09:39:01 AM,,,14.6656,,,,,
6913,12/16/20,09:47:19 AM,15.2182,50.819,,1.742,,,,
6914,12/16/20,09:54:01 AM,,,14.6630,,,,,
6915,12/16/20,10:02:19 AM,15.2182,50.819,,1.734,,,,
6916,12/16/20,10:09:01 AM,,,14.6707,,,,,
6917,12/16/20,10:17:19 AM,15.2161,50.819,,1.719,,,,
6918,12/16/20,10:24:01 AM,,,14.6726,,,,,
6919,12/16/20,10:32:19 AM,15.2168,50.995,,1.717,,,,
6920,12/16/20,10:39:01 AM,,,14.6743,,,,,
6921,12/16/20,10:47:19 AM,15.2145,50.995,,1.710,,,,
6922,12/16/20,10:54:01 AM,,,14.6739,,,,,
6923,12/16/20,11:02:19 AM,15.2123,50.995,,1.709,,,,
6924,12/16/20,11:09:01 AM,,,14.6713,,,,,
6925,12/16/20,11:17:19 AM,15.2062,51.172,,1.699,,,,
6926,12/16/20,11:24:01 AM,,,14.6698,,,,,
6927,12/16/20,11:32:19 AM,15.1992,51.172,,1.692,,,,
6928,12/16/20,11:39:01 AM,,,14.6638,,,,,
6929,12/16/20,11:47:19 AM,15.2000,51.346,,1.701,,,,
6930,12/16/20,11:54:01 AM,,,14.6633,,,,,
6931,12/16/20,12:02:19 PM,15.1931,51.346,,1.691,,,,
6932,12/16/20,12:09:01 PM,,,14.6593,,,,,
6933,12/16/20,12:17:19 PM,15.1894,51.523,,1.693,,,,
6934,12/16/20,12:24:01 PM,,,14.6540,,,,,
6935,12/16/20,12:32:19 PM,15.1810,51.699,,1.684,,,,
6936,12/16/20,12:39:01 PM,,,14.6498,,,,,
6937,12/16/20,12:47:19 PM,15.1749,51.874,,1.676,,,,
6938,12/16/20,12:54:01 PM,,,14.6484,,,,,
6939,12/16/20,01:02:19 PM,15.1725,51.874,,1.676,,,,
6940,12/16/20,01:09:01 PM,,,14.6456,,,,,
6941,12/16/20,01:17:19 PM,15.1686,52.050,,1.674,,,,
6942,12/16/20,01:24:01 PM,,,14.6427,,,,,
6943,12/16/20,01:32:19 PM,15.1649,52.225,,1.667,,,,
6944,12/16/20,01:39:01 PM,,,14.6436,,,,,
6945,12/16/20,01:47:19 PM,15.1611,52.401,,1.659,,,,
6946,12/16/20,01:54:01 PM,,,14.6421,,,,,
6947,12/16/20,02:02:19 PM,15.1604,52.750,,1.661,,,,
6948,12/16/20,02:09:01 PM,,,14.6403,,,,,
6949,12/16/20,02:17:19 PM,15.1566,52.925,,1.655,,,,
6950,12/16/20,02:24:01 PM,,,14.6397,,,,,
6951,12/16/20,02:32:19 PM,15.1551,53.100,,1.654,,,,
6952,12/16/20,02:39:01 PM,,,14.6385,,,,,
6953,12/16/20,02:47:19 PM,15.1559,53.274,,1.653,,,,
6954,12/16/20,02:54:01 PM,,,14.6417,,,,,
6955,12/16/20,03:02:19 PM,15.1559,53.274,,1.649,,,,
6956,12/16/20,03:09:01 PM,,,14.6423,,,,,
6957,12/16/20,03:17:19 PM,15.1567,53.449,,1.651,,,,
6958,12/16/20,03:24:01 PM,,,14.6413,,,,,
6959,12/16/20,03:32:19 PM,15.1521,53.449,,1.640,,,,
6960,12/16/20,03:39:01 PM,,,14.6424,,,,,
6961,12/16/20,03:47:19 PM,15.1551,53.623,,1.643,,,,
6962,12/16/20,03:54:01 PM,,,14.6448,,,,,
6963,12/16/20,04:02:19 PM,15.1528,53.623,,1.634,,,,
6964,12/16/20,04:09:01 PM,,,14.6462,,,,,
6965,12/16/20,04:17:19 PM,15.1551,53.623,,1.639,,,,
6966,12/16/20,04:24:01 PM,,,14.6450,,,,,
6967,12/16/20,04:32:19 PM,15.1551,53.623,,1.639,,,,
6968,12/16/20,04:39:01 PM,,,14.6456,,,,,
6969,12/16/20,04:47:19 PM,15.1528,53.623,,1.635,,,,
6970,12/16/20,04:54:01 PM,,,14.6448,,,,,
6971,12/16/20,05:02:19 PM,15.1544,53.449,,1.640,,,,
6972,12/16/20,05:09:01 PM,,,14.6445,,,,,
6973,12/16/20,05:17:19 PM,15.1498,53.449,,1.634,,,,
6974,12/16/20,05:24:01 PM,,,14.6407,,,,,
6975,12/16/20,05:32:19 PM,15.1512,53.274,,1.637,,,,
6976,12/16/20,05:39:01 PM,,,14.6442,,,,,
6977,12/16/20,05:47:19 PM,15.1512,53.274,,1.634,,,,
6978,12/16/20,05:54:01 PM,,,14.6433,,,,,
6979,12/16/20,06:02:19 PM,15.1505,53.100,,1.629,,,,
6980,12/16/20,06:09:01 PM,,,14.6469,,,,,
6981,12/16/20,06:17:19 PM,15.1496,52.925,,1.628,,,,
6982,12/16/20,06:24:01 PM,,,14.6434,,,,,
6983,12/16/20,06:32:19 PM,15.1473,52.925,,1.624,,,,
6984,12/16/20,06:39:01 PM,,,14.6445,,,,,
6985,12/16/20,06:47:19 PM,15.1443,52.750,,1.615,,,,
6986,12/16/20,06:54:01 PM,,,14.6455,,,,,
6987,12/16/20,07:02:19 PM,15.1457,52.576,,1.616,,,,
6988,12/16/20,07:09:01 PM,,,14.6462,,,,,
6989,12/16/20,07:17:19 PM,15.1518,52.401,,1.625,,,,
6990,12/16/20,07:24:01 PM,,,14.6503,,,,,
6991,12/16/20,07:32:19 PM,15.1534,52.225,,1.620,,,,
6992,12/16/20,07:39:01 PM,,,14.6532,,,,,
6993,12/16/20,07:47:19 PM,15.1548,52.050,,1.620,,,,
6994,12/16/20,07:54:01 PM,,,14.6535,,,,,
6995,12/16/20,08:02:19 PM,15.1595,52.050,,1.624,,,,
6996,12/16/20,08:09:01 PM,,,14.6584,,,,,
6997,12/16/20,08:17:19 PM,15.1656,51.874,,1.633,,,,
6998,12/16/20,08:24:01 PM,,,14.6585,,,,,
6999,12/16/20,08:32:19 PM,15.1717,51.699,,1.641,,,,
7000,12/16/20,08:39:01 PM,,,14.6633,,,,,
7001,12/16/20,08:47:19 PM,15.1778,51.523,,1.647,,,,
7002,12/16/20,08:54:01 PM,,,14.6656,,,,,
7003,12/16/20,09:02:19 PM,15.1839,51.346,,1.651,,,,
7004,12/16/20,09:09:01 PM,,,14.6716,,,,,
7005,12/16/20,09:17:19 PM,15.1876,51.172,,1.654,,,,
7006,12/16/20,09:24:01 PM,,,14.6716,,,,,
7007,12/16/20,09:32:19 PM,15.1891,50.995,,1.657,,,,
7008,12/16/20,09:39:01 PM,,,14.6714,,,,,
7009,12/16/20,09:47:19 PM,15.1905,50.819,,1.658,,,,
7010,12/16/20,09:54:01 PM,,,14.6738,,,,,
7011,12/16/20,10:02:19 PM,15.1943,50.643,,1.667,,,,
7012,12/16/20,10:09:01 PM,,,14.6713,,,,,
7013,12/16/20,10:17:19 PM,15.1959,50.466,,1.669,,,,
7014,12/16/20,10:24:01 PM,,,14.6748,,,,,
7015,12/16/20,10:32:19 PM,15.1997,50.290,,1.668,,,,
7016,12/16/20,10:39:01 PM,,,14.6794,,,,,
7017,12/16/20,10:47:19 PM,15.2034,50.113,,1.675,,,,
7018,12/16/20,10:54:01 PM,,,14.6769,,,,,
7019,12/16/20,11:02:19 PM,15.2034,50.113,,1.672,,,,
7020,12/16/20,11:09:01 PM,,,14.6817,,,,,
7021,12/16/20,11:17:19 PM,15.2071,49.937,,1.680,,,,
7022,12/16/20,11:24:01 PM,,,14.6781,,,,,
7023,12/16/20,11:32:19 PM,15.2063,49.759,,1.677,,,,
7024,12/16/20,11:39:01 PM,,,14.6817,,,,,
7025,12/16/20,11:47:19 PM,15.2108,49.759,,1.684,,,,
7026,12/16/20,11:54:01 PM,,,14.6817,,,,,
7027,12/17/20,12:02:19 AM,15.2101,49.582,,1.685,,,,
7028,12/17/20,12:09:01 AM,,,14.6794,,,,,
7029,12/17/20,12:17:19 AM,15.2123,49.582,,1.691,,,,
7030,12/17/20,12:24:01 AM,,,14.6806,,,,,
7031,12/17/20,12:32:19 AM,15.2116,49.404,,1.691,,,,
7032,12/17/20,12:39:01 AM,,,14.6783,,,,,
7033,12/17/20,12:47:19 AM,15.2107,49.228,,1.696,,,,
7034,12/17/20,12:54:01 AM,,,14.6746,,,,,
7035,12/17/20,01:02:19 AM,15.2107,49.228,,1.694,,,,
7036,12/17/20,01:09:01 AM,,,14.6793,,,,,
7037,12/17/20,01:17:19 AM,15.2121,49.050,,1.696,,,,
7038,12/17/20,01:24:01 AM,,,14.6767,,,,,
7039,12/17/20,01:32:19 AM,15.2121,49.050,,1.694,,,,
7040,12/17/20,01:39:01 AM,,,14.6801,,,,,
7041,12/17/20,01:47:19 AM,15.2158,48.871,,1.698,,,,
7042,12/17/20,01:54:01 AM,,,14.6812,,,,,
7043,12/17/20,02:02:19 AM,15.2181,48.871,,1.701,,,,
7044,12/17/20,02:09:01 AM,,,14.6823,,,,,
7045,12/17/20,02:17:19 AM,15.2181,48.871,,1.700,,,,
7046,12/17/20,02:24:01 AM,,,14.6820,,,,,
7047,12/17/20,02:32:19 AM,15.2195,48.695,,1.702,,,,
7048,12/17/20,02:39:01 AM,,,14.6829,,,,,
7049,12/17/20,02:47:19 AM,15.2219,48.695,,1.701,,,,
7050,12/17/20,02:54:01 AM,,,14.6875,,,,,
7051,12/17/20,03:02:19 AM,15.2219,48.695,,1.695,,,,
7052,12/17/20,03:09:01 AM,,,14.6886,,,,,
